Eid,Subtype,Publish_year,Publish_month
2-s2.0-85067025365,Article,2018,08
2-s2.0-85039756762,Article,2018,03
2-s2.0-85044321988,Article,2018,06
2-s2.0-85046349671,Article,2018,06
2-s2.0-85015040150,Article,2018,03
2-s2.0-85046363084,Article,2018,08
2-s2.0-85060982680,Article,2018,02
2-s2.0-85061255485,Conference Paper,2018,11
2-s2.0-85043699594,Conference Paper,2018,05
2-s2.0-85056352484,Article,2018,10
2-s2.0-85058392278,Article,2018,12
2-s2.0-85048218008,Article,2018,06
2-s2.0-85045939717,Article,2018,04
2-s2.0-85048276261,Article,2018,08
2-s2.0-85043716036,Erratum,2018,06
2-s2.0-85032932464,Article,2018,03
2-s2.0-85058656676,Article,2018,08
2-s2.0-85054971386,Article,2018,10
2-s2.0-85056200000,Article,2018,12
2-s2.0-85049931670,Book Chapter,2018,01
2-s2.0-85052856391,Article,2018,11
2-s2.0-85046806311,Article,2018,04
2-s2.0-85043515992,Article,2018,07
2-s2.0-85039994520,Review,2018,04
2-s2.0-85049495380,Article,2018,07
2-s2.0-85039561573,Article,2018,01
2-s2.0-85049736192,Review,2018,09
2-s2.0-85055172748,Article,2018,11
2-s2.0-85040770410,Article,2018,02
2-s2.0-85053815915,Article,2018,09
2-s2.0-85042090660,Article,2018,04
2-s2.0-85032476197,Article,2018,08
2-s2.0-85047384330,Article,2018,06
2-s2.0-85059112614,Article,2018,12
2-s2.0-85047624518,Article,2018,11
2-s2.0-85059609200,Conference Paper,2018,12
2-s2.0-85020380136,Article,2018,01
2-s2.0-85049860642,Article,2018,10
2-s2.0-85047005214,Article,2018,01
2-s2.0-85048787887,Conference Paper,2018,03
2-s2.0-85051742428,Article,2018,08
2-s2.0-85030231311,Article,2018,06
2-s2.0-85041607504,Article,2018,06
2-s2.0-85056591224,Article,2018,03
2-s2.0-85052230337,Article,2018,08
2-s2.0-85044607727,Article,2018,06
2-s2.0-85053250307,Article,2018,10
2-s2.0-85054194780,Article,2018,12
2-s2.0-85056121335,Article,2018,10
2-s2.0-85056117966,Article,2018,10
2-s2.0-85051292687,Article,2018,12
2-s2.0-85046640786,Article,2018,06
2-s2.0-85044255505,Article,2018,04
2-s2.0-85044457597,Article,2018,08
2-s2.0-85042130717,Article,2018,02
2-s2.0-85042749013,Review,2018,01
2-s2.0-85058790064,Article,2018,12
2-s2.0-85044348543,Article,2018,10
2-s2.0-85038073574,Article,2018,03
2-s2.0-85051285716,Article,2018,08
2-s2.0-85048424485,Editorial,2018,05
2-s2.0-85039928680,Article,2018,04
2-s2.0-85077593073,Book Chapter,2018,07
2-s2.0-85052096212,Article,2018,06
2-s2.0-85060316344,Article,2018,12
2-s2.0-85055212498,Article,2018,10
2-s2.0-85046491240,Article,2018,07
2-s2.0-85045249061,Article,2018,04
2-s2.0-85052317404,Article,2018,09
2-s2.0-85034864385,Article,2018,01
2-s2.0-85056990727,Article,2018,11
2-s2.0-85054801776,Article,2018,01
2-s2.0-85041907326,Article,2018,01
2-s2.0-85047745274,Conference Paper,2018,05
2-s2.0-85035210937,Article,2018,04
2-s2.0-85038366213,Article,2018,08
2-s2.0-85041462712,Article,2018,03
2-s2.0-85048664973,Article,2018,10
2-s2.0-85060856625,Article,2018,12
2-s2.0-85058160421,Article,2018,12
2-s2.0-85057328482,Conference Paper,2018,10
2-s2.0-85152923178,Article,2018,12
2-s2.0-85049131528,Article,2018,06
2-s2.0-85050511373,Article,2018,07
2-s2.0-85041124153,Article,2018,04
2-s2.0-85039987510,Article,2018,01
2-s2.0-85055076485,Article,2018,01
2-s2.0-85032954130,Article,2018,01
2-s2.0-85041291870,Article,2018,01
2-s2.0-85042446443,Article,2018,02
2-s2.0-85054876704,Data Paper,2018,12
2-s2.0-85052536503,Article,2018,10
2-s2.0-85052613451,Note,2018,08
2-s2.0-85048164933,Article,2018,03
2-s2.0-85042192734,Article,2018,06
2-s2.0-85047419035,Article,2018,08
2-s2.0-85044069522,Article,2018,04
2-s2.0-85048059517,Article,2018,06
2-s2.0-85051305173,Article,2018,08
2-s2.0-85059480239,Conference Paper,2018,12
2-s2.0-85041011625,Article,2018,10
2-s2.0-85046641148,Article,2018,06
2-s2.0-85074962730,Note,2018,04
2-s2.0-85046870902,Review,2018,09
2-s2.0-85065796712,Article,2018,11
2-s2.0-85044005768,Article,2018,01
2-s2.0-85056273626,Letter,2018,07
2-s2.0-85032953012,Article,2018,01
2-s2.0-85057565960,Article,2018,01
2-s2.0-85056334026,Article,2018,09
2-s2.0-85041124065,Article,2018,02
2-s2.0-85045899073,Article,2018,12
2-s2.0-85049773508,Review,2018,07
2-s2.0-85050857199,Article,2018,05
2-s2.0-85042408537,Article,2018,07
2-s2.0-85050466812,Conference Paper,2018,04
2-s2.0-85047785771,Article,2018,07
2-s2.0-85051446010,Article,2018,09
2-s2.0-85042162448,Article,2018,03
2-s2.0-85054357149,Article,2018,11
2-s2.0-85053928588,Article,2018,09
2-s2.0-85011891254,Article,2018,02
2-s2.0-85044160914,Article,2018,06
2-s2.0-85120428841,Review,2018,03
2-s2.0-85053614528,Article,2018,10
2-s2.0-85048680793,Book Chapter,2018,01
2-s2.0-85056335704,Article,2018,12
2-s2.0-85044611055,Article,2018,05
2-s2.0-85066616138,Conference Paper,2018,07
2-s2.0-85060027156,Conference Paper,2018,11
2-s2.0-85021094125,Article,2018,03
2-s2.0-85057745826,Conference Paper,2018,09
2-s2.0-85045282402,Conference Paper,2018,02
2-s2.0-85060138865,Article,2018,11
2-s2.0-85052603257,Article,2018,08
2-s2.0-85034109062,Article,2018,03
2-s2.0-85074964699,Note,2018,04
2-s2.0-85050100034,Conference Paper,2018,06
2-s2.0-85047625131,Article,2018,08
2-s2.0-85018180212,Article,2018,02
2-s2.0-85030166789,Review,2018,02
2-s2.0-85047075497,Article,2018,09
2-s2.0-85057568646,Conference Paper,2018,11
2-s2.0-85064659411,Article,2018,07
2-s2.0-85045060548,Article,2018,05
2-s2.0-85055214814,Article,2018,06
2-s2.0-85043506008,Article,2018,05
2-s2.0-85050354190,Conference Paper,2018,04
2-s2.0-85033434051,Article,2018,03
2-s2.0-85045119266,Article,2018,09
2-s2.0-85054660492,Article,2018,11
2-s2.0-85058381356,Article,2018,11
2-s2.0-85037659942,Article,2018,01
2-s2.0-85025451728,Review,2018,06
2-s2.0-85050322897,Book Chapter,2018,03
2-s2.0-85049600322,Article,2018,10
2-s2.0-85059500714,Article,2018,12
2-s2.0-85049130033,Article,2018,05
2-s2.0-85050406535,Article,2018,07
2-s2.0-85048567058,Article,2018,12
2-s2.0-85042124950,Article,2018,02
2-s2.0-85055208680,Article,2018,09
2-s2.0-85055883510,Article,2018,11
2-s2.0-85042490432,Note,2018,03
2-s2.0-85050293492,Article,2018,09
2-s2.0-85038414606,Article,2018,01
2-s2.0-84946882107,Article,2018,04
2-s2.0-85044474065,Article,2018,07
2-s2.0-85049754856,Article,2018,05
2-s2.0-85050464629,Letter,2018,07
2-s2.0-85048009800,Article,2018,12
2-s2.0-85042124259,Article,2018,02
2-s2.0-85055203305,Article,2018,09
2-s2.0-85055911435,Article,2018,11
2-s2.0-85042502072,Article,2018,03
2-s2.0-85038378516,Article,2018,01
2-s2.0-85050363033,Article,2018,09
2-s2.0-85049613672,Conference Paper,2018,04
2-s2.0-85044385899,Article,2018,07
2-s2.0-85037663555,Article,2018,01
2-s2.0-85020232804,Article,2018,06
2-s2.0-85049752235,Conference Paper,2018,03
2-s2.0-85049633866,Article,2018,10
2-s2.0-85059533501,Letter,2018,12
2-s2.0-85039956280,Article,2018,02
2-s2.0-85052957177,Article,2018,09
2-s2.0-85029605828,Article,2018,11
2-s2.0-85064067855,Letter,2018,07
2-s2.0-85044946324,Article,2018,05
2-s2.0-85048895959,Article,2018,06
2-s2.0-85043579137,Article,2018,05
2-s2.0-85042173837,Article,2018,04
2-s2.0-85032486080,Review,2018,03
2-s2.0-85045059978,Article,2018,09
2-s2.0-85053520746,Article,2018,11
2-s2.0-85058116831,Article,2018,11
2-s2.0-85047617947,Article,2018,08
2-s2.0-85017382024,Article,2018,02
2-s2.0-85051024509,Article,2018,01
2-s2.0-85048506039,Article,2018,01
2-s2.0-85044599217,Article,2018,05
2-s2.0-85066606561,Conference Paper,2018,07
2-s2.0-85060044375,Conference Paper,2018,11
2-s2.0-85021350626,Article,2018,03
2-s2.0-85057751550,Conference Paper,2018,09
2-s2.0-85040129612,Article,2018,02
2-s2.0-85060137555,Article,2018,11
2-s2.0-85057132079,Book Chapter,2018,01
2-s2.0-85051336924,Article,2018,08
2-s2.0-85030257787,Note,2018,01
2-s2.0-85034090537,Review,2018,03
2-s2.0-85074964918,Article,2018,04
2-s2.0-85050133579,Conference Paper,2018,06
2-s2.0-85004008128,Article,2018,02
2-s2.0-85044251346,Article,2018,06
2-s2.0-85047052854,Article,2018,03
2-s2.0-85053476831,Article,2018,10
2-s2.0-85056276634,Article,2018,12
2-s2.0-85056322410,Article,2018,09
2-s2.0-85041118554,Article,2018,02
2-s2.0-85045404571,Article,2018,12
2-s2.0-85049807958,Article,2018,07
2-s2.0-85051340035,Article,2018,05
2-s2.0-85042132726,Article,2018,07
2-s2.0-85043456930,Article,2018,04
2-s2.0-85047485244,Review,2018,07
2-s2.0-85051775907,Letter,2018,09
2-s2.0-85042208017,Article,2018,03
2-s2.0-85054514701,Article,2018,11
2-s2.0-85054193886,Article,2018,09
2-s2.0-85048574005,Article,2018,07
2-s2.0-85034037558,Article,2018,01
2-s2.0-85026527246,Article,2018,01
2-s2.0-85049077007,Article,2018,06
2-s2.0-85049638161,Conference Paper,2018,04
2-s2.0-85046536996,Article,2018,09
2-s2.0-85027508129,Article,2018,01
2-s2.0-85065766139,Article,2018,11
2-s2.0-85054801027,Article,2018,12
2-s2.0-85049340560,Book Chapter,2018,01
2-s2.0-85052461855,Article,2018,10
2-s2.0-85052728800,Article,2018,08
2-s2.0-85048334019,Article,2018,03
2-s2.0-85042514755,Article,2018,06
2-s2.0-85047254171,Article,2018,08
2-s2.0-85043753584,Article,2018,04
2-s2.0-85048056789,Short Survey,2018,06
2-s2.0-85051213580,Article,2018,08
2-s2.0-85059484399,Conference Paper,2018,12
2-s2.0-85054487744,Article,2018,10
2-s2.0-85039906562,Article,2018,01
2-s2.0-85032705765,Article,2018,01
2-s2.0-85041331629,Erratum,2018,01
2-s2.0-85042405520,Article,2018,02
2-s2.0-85047724032,Conference Paper,2018,05
2-s2.0-85035152319,Article,2018,04
2-s2.0-85054911826,Article,2018,08
2-s2.0-85045099427,Article,2018,03
2-s2.0-85048950967,Article,2018,10
2-s2.0-85060882963,Article,2018,12
2-s2.0-85058362649,Article,2018,12
2-s2.0-85057314464,Conference Paper,2018,10
2-s2.0-85147427223,Article,2018,12
2-s2.0-85049138685,Article,2018,06
2-s2.0-85050347042,Article,2018,07
2-s2.0-85041125005,Article,2018,04
2-s2.0-85046370884,Article,2018,07
2-s2.0-85045087472,Article,2018,04
2-s2.0-85034792561,Article,2018,01
2-s2.0-85052587184,Article,2018,09
2-s2.0-85056995413,Article,2018,11
2-s2.0-85058819617,Article,2018,12
2-s2.0-85044354013,Article,2018,10
2-s2.0-85037979419,Article,2018,03
2-s2.0-85049332917,Article,2018,08
2-s2.0-85047996106,Article,2018,05
2-s2.0-85040165654,Article,2018,04
2-s2.0-85029599490,Article,2018,07
2-s2.0-85052103630,Article,2018,06
2-s2.0-85060315563,Article,2018,12
2-s2.0-85055207011,Article,2018,10
2-s2.0-85023622769,Article,2018,01
2-s2.0-85041902085,Article,2018,02
2-s2.0-85042023454,Article,2018,06
2-s2.0-85064197717,Article,2018,03
2-s2.0-85052374035,Article,2018,08
2-s2.0-85044615287,Article,2018,06
2-s2.0-85053228319,Article,2018,10
2-s2.0-85054184001,Article,2018,12
2-s2.0-85056087491,Article,2018,10
2-s2.0-85050512776,Article,2018,10
2-s2.0-85053840080,Erratum,2018,12
2-s2.0-85046638544,Article,2018,06
2-s2.0-85044237627,Article,2018,04
2-s2.0-85043687256,Article,2018,08
2-s2.0-85042141707,Article,2018,04
2-s2.0-85034268326,Article,2018,08
2-s2.0-85049886823,Conference Paper,2018,06
2-s2.0-85058475370,Article,2018,12
2-s2.0-85047396625,Editorial,2018,11
2-s2.0-85059639710,Article,2018,12
2-s2.0-85018717462,Article,2018,01
2-s2.0-85046999731,Article,2018,01
2-s2.0-85049894907,Article,2018,10
2-s2.0-85021412297,Article,2018,03
2-s2.0-85058427156,Article,2018,08
2-s2.0-85029895683,Article,2018,06
2-s2.0-85052617324,Article,2018,11
2-s2.0-85046816352,Article,2018,04
2-s2.0-85043236156,Article,2018,07
2-s2.0-85108606381,Article,2018,04
2-s2.0-85049449308,Article,2018,07
2-s2.0-85049849567,Review,2018,09
2-s2.0-85039422790,Review,2018,01
2-s2.0-85055613281,Article,2018,11
2-s2.0-85040784668,Article,2018,02
2-s2.0-85053893317,Article,2018,09
2-s2.0-85047144654,Article,2018,10
2-s2.0-85059160526,Article,2018,12
2-s2.0-85048165592,Article,2018,06
2-s2.0-85045880156,Article,2018,04
2-s2.0-85047951043,Article,2018,08
2-s2.0-85044138050,Article,2018,06
2-s2.0-85046008435,Article,2018,03
2-s2.0-85068649705,Conference Paper,2018,08
2-s2.0-85054893986,Article,2018,10
2-s2.0-85056162378,Article,2018,12
2-s2.0-85049503941,Article,2018,06
2-s2.0-85015364517,Article,2018,03
2-s2.0-85047636349,Review,2018,08
2-s2.0-85060988754,Review,2018,02
2-s2.0-85058182042,Conference Paper,2018,11
2-s2.0-85029477194,Article,2018,01
2-s2.0-85043981703,Article,2018,05
2-s2.0-85049881279,Article,2018,08
2-s2.0-85045635851,Article,2018,04
2-s2.0-85049078258,Article,2018,06
2-s2.0-85077976956,Book Chapter,2018,12
2-s2.0-85053468138,Article,2018,10
2-s2.0-85056695606,Article,2018,12
2-s2.0-85053852381,Article,2018,10
2-s2.0-85048673927,Book Chapter,2018,01
2-s2.0-85074141140,Article,2018,08
2-s2.0-85042904764,Article,2018,03
2-s2.0-85044334055,Article,2018,06
2-s2.0-85045210000,Article,2018,01
2-s2.0-85053437968,Conference Paper,2018,08
2-s2.0-85027254776,Article,2018,03
2-s2.0-85049571141,Article,2018,06
2-s2.0-85018444885,Article,2018,06
2-s2.0-85043379891,Article,2018,05
2-s2.0-85045523030,Article,2018,04
2-s2.0-85030852188,Article,2018,01
2-s2.0-85053603968,Conference Paper,2018,08
2-s2.0-85052468709,Article,2018,11
2-s2.0-85058859473,Article,2018,11
2-s2.0-85049299051,Article,2018,11
2-s2.0-85059896348,Article,2018,12
2-s2.0-85052156144,Article,2018,06
2-s2.0-85051326030,Article,2018,07
2-s2.0-85042263877,Article,2018,04
2-s2.0-84988411027,Article,2018,06
2-s2.0-85045664860,Article,2018,08
2-s2.0-85041494308,Article,2018,03
2-s2.0-85051497857,Article,2018,10
2-s2.0-85045872589,Book Chapter,2018,01
2-s2.0-85059273699,Article,2018,12
2-s2.0-85101425564,Review,2018,04
2-s2.0-85040794973,Article,2018,02
2-s2.0-85051390924,Article,2018,11
2-s2.0-85055076097,Article,2018,09
2-s2.0-85035215122,Article,2018,02
2-s2.0-85048313622,Article,2018,07
2-s2.0-85042168086,Article,2018,06
2-s2.0-85046708364,Article,2018,03
2-s2.0-85045846918,Article,2018,06
2-s2.0-85051721647,Article,2018,10
2-s2.0-85054584634,Article,2018,12
2-s2.0-85055716611,Article,2018,10
2-s2.0-85053081646,Article,2018,12
2-s2.0-85031933188,Article,2018,02
2-s2.0-85051627190,Article,2018,08
2-s2.0-85044761995,Article,2018,03
2-s2.0-85099332033,Article,2018,11
2-s2.0-85047244719,Article,2018,09
2-s2.0-85041398031,Article,2018,03
2-s2.0-85038874301,Article,2018,04
2-s2.0-85031823129,Review,2018,07
2-s2.0-85047021659,Article,2018,05
2-s2.0-85048155785,Article,2018,07
2-s2.0-85044574720,Article,2018,12
2-s2.0-85013345347,Article,2018,01
2-s2.0-85046714400,Article,2018,09
2-s2.0-85042469120,Article,2018,02
2-s2.0-85029420438,Article,2018,01
2-s2.0-85064709833,Article,2018,12
2-s2.0-85049583944,Article,2018,07
2-s2.0-85037127627,Article,2018,04
2-s2.0-85050298079,Article,2018,07
2-s2.0-85046663629,Article,2018,05
2-s2.0-85046272787,Conference Paper,2018,01
2-s2.0-85019564217,Article,2018,10
2-s2.0-85045916868,Article,2018,07
2-s2.0-85041415663,Article,2018,04
2-s2.0-85053113363,Article,2018,09
2-s2.0-85044283056,Article,2018,03
2-s2.0-85056825187,Article,2018,11
2-s2.0-85090523674,Review,2018,09
2-s2.0-85042491777,Article,2018,02
2-s2.0-85049352978,Article,2018,12
2-s2.0-85050828521,Article,2018,07
2-s2.0-85047767319,Conference Paper,2018,05
2-s2.0-85047817215,Article,2018,05
2-s2.0-85020694367,Article,2018,04
2-s2.0-85055902003,Article,2018,07
2-s2.0-85042091201,Article,2018,03
2-s2.0-85033368103,Article,2018,10
2-s2.0-85091699096,Article,2018,12
2-s2.0-85058472015,Article,2018,12
2-s2.0-85031894420,Article,2018,09
2-s2.0-85033606176,Article,2018,01
2-s2.0-85074961569,Article,2018,05
2-s2.0-85040844050,Article,2018,01
2-s2.0-85057105148,Article,2018,11
2-s2.0-85044502792,Article,2018,03
2-s2.0-85052621603,Article,2018,09
2-s2.0-85034089876,Article,2018,01
2-s2.0-85047566165,Article,2018,04
2-s2.0-85046761537,Article,2018,07
2-s2.0-85046443732,Article,2018,05
2-s2.0-85059425048,Article,2018,07
2-s2.0-85051757660,Article,2018,12
2-s2.0-85049386285,Conference Paper,2018,02
2-s2.0-85068896088,Article,2018,09
2-s2.0-85056784182,Article,2018,10
2-s2.0-85049336523,Book Chapter,2018,01
2-s2.0-85044760937,Article,2018,06
2-s2.0-85039863241,Review,2018,08
2-s2.0-85046296879,Article,2018,03
2-s2.0-85051078673,Article,2018,08
2-s2.0-85032798826,Article,2018,02
2-s2.0-85052852129,Article,2018,12
2-s2.0-85049208273,Article,2018,06
2-s2.0-85040787497,Article,2018,05
2-s2.0-85040378372,Article,2018,03
2-s2.0-85048782263,Article,2018,09
2-s2.0-85062870801,Article,2018,11
2-s2.0-85031712189,Article,2018,02
2-s2.0-85049352779,Note,2018,09
2-s2.0-84907768931,Book Chapter,2018,01
2-s2.0-85057790514,Article,2018,11
2-s2.0-85067124371,Conference Paper,2018,07
2-s2.0-85047260087,Article,2018,05
2-s2.0-85054148156,Article,2018,08
2-s2.0-85046820617,Conference Paper,2018,03
2-s2.0-85029008371,Article,2018,06
2-s2.0-85059556193,Article,2018,12
2-s2.0-85024477520,Article,2018,01
2-s2.0-85049825501,Article,2018,10
2-s2.0-85058983048,Review,2018,12
2-s2.0-85046700430,Article,2018,11
2-s2.0-85037973668,Article,2018,08
2-s2.0-85041913513,Article,2018,04
2-s2.0-85049399922,Conference Paper,2018,06
2-s2.0-85038923018,Article,2018,01
2-s2.0-85042208225,Article,2018,03
2-s2.0-85053919197,Article,2018,09
2-s2.0-85040715927,Review,2018,02
2-s2.0-85049535270,Article,2018,07
2-s2.0-85046829779,Article,2018,04
2-s2.0-85053105673,Article,2018,11
2-s2.0-85055321108,Article,2018,10
2-s2.0-85056265944,Review,2018,12
2-s2.0-85044149582,Article,2018,06
2-s2.0-85057127015,Article,2018,08
2-s2.0-85047664244,Article,2018,03
2-s2.0-85048250913,Article,2018,06
2-s2.0-85047939451,Article,2018,08
2-s2.0-85046648406,Article,2018,04
2-s2.0-85054337470,Article,2018,10
2-s2.0-85016591795,Article,2018,02
2-s2.0-85059516216,Article,2018,12
2-s2.0-85043587817,Article,2018,05
2-s2.0-85058151306,Conference Paper,2018,11
2-s2.0-85057541176,Conference Paper,2018,11
2-s2.0-85053284118,Article,2018,08
2-s2.0-85017240517,Article,2018,03
2-s2.0-85057759345,Conference Paper,2018,09
2-s2.0-85044919836,Article,2018,05
2-s2.0-85046377779,Article,2018,06
2-s2.0-85063214408,Article,2018,07
2-s2.0-84975121979,Article,2018,03
2-s2.0-85074963258,Article,2018,08
2-s2.0-85044254113,Article,2018,06
2-s2.0-85056354694,Review,2018,12
2-s2.0-85053735350,Article,2018,10
2-s2.0-85051498032,Article,2018,12
2-s2.0-85055547526,Article,2018,10
2-s2.0-85045475578,Article,2018,04
2-s2.0-85050595548,Article,2018,08
2-s2.0-85048958478,Article,2018,06
2-s2.0-85033602161,Article,2018,03
2-s2.0-85030456884,Review,2018,01
2-s2.0-85057522094,Conference Paper,2018,11
2-s2.0-85043457457,Article,2018,05
2-s2.0-85042857262,Article,2018,06
2-s2.0-85045203313,Article,2018,01
2-s2.0-85021758852,Article,2018,03
2-s2.0-85053463395,Conference Paper,2018,08
2-s2.0-85051567942,Article,2018,10
2-s2.0-85045861780,Book Chapter,2018,01
2-s2.0-85059460372,Article,2018,12
2-s2.0-85019954349,Article,2018,06
2-s2.0-85049196740,Article,2018,03
2-s2.0-85045052022,Article,2018,08
2-s2.0-85052156847,Article,2018,06
2-s2.0-85042373126,Article,2018,04
2-s2.0-85051290622,Article,2018,07
2-s2.0-85049737640,Article,2018,11
2-s2.0-85066099543,Article,2018,12
2-s2.0-85045856760,Article,2018,01
2-s2.0-85048183620,Article,2018,07
2-s2.0-85036480151,Article,2018,02
2-s2.0-85054590025,Article,2018,09
2-s2.0-85038091892,Article,2018,01
2-s2.0-85044978366,Article,2018,12
2-s2.0-85055697737,Article,2018,09
2-s2.0-85051255473,Article,2018,11
2-s2.0-85049759265,Article,2018,05
2-s2.0-85049558565,Article,2018,07
2-s2.0-85067580115,Article,2018,04
2-s2.0-85044790043,Article,2018,03
2-s2.0-85051467145,Article,2018,08
2-s2.0-85053174978,Article,2018,12
2-s2.0-85030853991,Review,2018,02
2-s2.0-85049346058,Book Chapter,2018,01
2-s2.0-85055988463,Article,2018,10
2-s2.0-85052556511,Article,2018,08
2-s2.0-85045904555,Article,2018,06
2-s2.0-85043975323,Article,2018,12
2-s2.0-85018311743,Article,2018,01
2-s2.0-85042486319,Article,2018,02
2-s2.0-85052054378,Article,2018,09
2-s2.0-85046818191,Article,2018,05
2-s2.0-85046020749,Article,2018,07
2-s2.0-85048559287,Article,2018,04
2-s2.0-85051265491,Conference Paper,2018,06
2-s2.0-85073096098,Conference Paper,2018,11
2-s2.0-85041534434,Review,2018,03
2-s2.0-85047223840,Article,2018,09
2-s2.0-85134033351,Article,2018,12
2-s2.0-85046352586,Conference Paper,2018,01
2-s2.0-85017422433,Article,2018,10
2-s2.0-85057307472,Conference Paper,2018,10
2-s2.0-85040331591,Article,2018,04
2-s2.0-85044100623,Article,2018,05
2-s2.0-85049125476,Article,2018,06
2-s2.0-85036574943,Article,2018,04
2-s2.0-85050869550,Conference Paper,2018,07
2-s2.0-85039845687,Article,2018,01
2-s2.0-85061602467,Article,2018,12
2-s2.0-85047414728,Article,2018,01
2-s2.0-85050879414,Article,2018,07
2-s2.0-85049137359,Article,2018,05
2-s2.0-85042486023,Article,2018,02
2-s2.0-85052102647,Review,2018,09
2-s2.0-85050458654,Article,2018,12
2-s2.0-85043995565,Review,2018,03
2-s2.0-85053123237,Article,2018,09
2-s2.0-85056891474,Article,2018,11
2-s2.0-85040185128,Article,2018,01
2-s2.0-85046146332,Article,2018,07
2-s2.0-85046299713,Article,2018,04
2-s2.0-85074963866,Article,2018,05
