_id,funding_agency_name,Country
675293d5f70a6504336bfcd0,Pontificia Universidad Católica de Valparáıso and Universidad Adolfo Ibáñez,Chile
675293d6f70a6504336bfcd1,Spanish FPI,Spain
675293d6f70a6504336bfcd2,New Frontier Leader Program for Rare-metal and Resources of Akita University,Japan
675293d7f70a6504336bfcd3,IDRPHT,None
675293d7f70a6504336bfcd4,Saint Jean d’Illac,None
675293d8f70a6504336bfcd5,Pan-American Ophthalmological Foundation,United States
675293d8f70a6504336bfcd6,Collaborative Initiative for Paediatric HIV Education and Research,None
675293d9f70a6504336bfcd7,Founding Sponsor ViiV Healthcare and Janssen,United Kingdom
675293daf70a6504336bfcd8,Chula-longkorn University,Thailand
675293daf70a6504336bfcd9,Ratchadaphiseksomphot Fund,Thailand
675293dbf70a6504336bfcda,NSTDA,Thailand
675293dbf70a6504336bfcdb,National Science and Technology Development Agency,Thailand
675293dcf70a6504336bfcdc,Animal Systematic Research Unit,None
675293dcf70a6504336bfcdd,Her Royal Highness Maha Chakri Sirindhorn and Center of Excellence on Biodiversity,Thailand
675293ddf70a6504336bfcde,Human Resource Development in Science Project,None
675293ddf70a6504336bfcdf,Institute of Pharmacology Polish Academy of Sciences,Poland
675293def70a6504336bfce0,Polish National Science Center,Poland
675293def70a6504336bfce1,Chulalongkorn University in Thailand,Thailand
675293dff70a6504336bfce2,Mahidol University in Thailand,Thailand
675293dff70a6504336bfce3,National Medical Research Council in Singapore,Singapore
675293e0f70a6504336bfce4,Thailand Government Fund,Thailand
675293e0f70a6504336bfce5,Fulbright foundation,United States
675293e2f70a6504336bfce6,International Research Network Thailand Research Fund,Thailand
675293e2f70a6504336bfce7,Thai government,Thailand
675293e3f70a6504336bfce8,Japanese Government Scholarship,Japan
675293e3f70a6504336bfce9,Ministry of Sciences and Technology,None
675293e4f70a6504336bfcea,Fonds voor Weten-schappelijk Onderzoek,Belgium
675293e4f70a6504336bfceb,Ministry of Science of Montenegro,Montenegro
675293e5f70a6504336bfcec,"Ministry of Science, Technology and Research, Sri Lanka",Sri Lanka
675293e6f70a6504336bfced,Pro-grama Severo Ochoa del Principado de Asturias,Spain
675293e6f70a6504336bfcee,CU second Century Project,United States
675293e7f70a6504336bfcef,Geran Putra-Inisiatif Putra Siswazah,Malaysia
675293e7f70a6504336bfcf0,Research Institute of Rangsit University,Thailand
675293e8f70a6504336bfcf1,CU-2nd Century,None
675293e8f70a6504336bfcf2,Conductive and Electroactive Polymer Research Unit,None
675293e9f70a6504336bfcf3,Faculty of Veterinary Science at Chulalongkorn University,Thailand
675293eaf70a6504336bfcf4,Petroleum and Petrochemical College,Thailand
675293ebf70a6504336bfcf5,Petro-mat,None
675293ebf70a6504336bfcf6,Rachadapisek Sompot Fund,Thailand
675293f0f70a6504336bfcf7,FONDECYT Government of Chile,Chile
675293f0f70a6504336bfcf8,Chulalongkorn University Centenary Academic Development Project,Thailand
675293f1f70a6504336bfcf9,CE-PPAM,None
675293f1f70a6504336bfcfa,"Center of Excellence for Petroleum, Petrochemicals, and Advanced Materials",None
675293f2f70a6504336bfcfb,"Faculty of Biotechnology, Ramkhamhaeng University",Thailand
675293f3f70a6504336bfcfc,Galois Inc.,United States
675293f3f70a6504336bfcfd,US-Israel BSF,United States
675293f4f70a6504336bfcfe,"Panjab University, Chandigarh",India
675293f4f70a6504336bfcff,CPPAM,None
675293f5f70a6504336bfd00,"Center for Petroleum, Petrochemicals and Advanced Materials",None
675293f5f70a6504336bfd01,Dutch Arthritis Foundation,Netherlands
675293f6f70a6504336bfd02,Horse Trust,United Kingdom
675293f6f70a6504336bfd03,Anantara Siam Bangkok Hotel and Four Seasons Bangkok Hotel Care for Cancer Fun Run,None
675293f7f70a6504336bfd04,Institute of Research and Development Walailak University,Thailand
675293f7f70a6504336bfd05,Ratchadaphiseksomphot Endowment Fund of the Center of Excellence in Clinical Virology,Thailand
675293f8f70a6504336bfd06,Department of Science,None
675293f8f70a6504336bfd07,Ubon Ratchathani University,Thailand
675293f9f70a6504336bfd08,"China-Africa Center for Research and Education, Chinese Academy of Sciences",China
675293f9f70a6504336bfd09,Overseas Construction Plan for Science and Education Base,None
675293faf70a6504336bfd0a,Chul-alongkorn University,Thailand
675293fbf70a6504336bfd0b,Ratchadapiseksomphot Endowment,Thailand
675293fbf70a6504336bfd0c,"Composite Materials Processing Laboratory, Joining and Welding Research Institute",None
675293fcf70a6504336bfd0d,"National Research Council of Thailand, Mahidol University",Thailand
675293fcf70a6504336bfd0e,National Research Universities Initiative,None
675293fdf70a6504336bfd0f,Faculty of Engineering,None
675293fdf70a6504336bfd10,Center of Biomolecular Therapy and Diagnostic,None
675293fef70a6504336bfd11,NIH/NIAID,The United States
675293fef70a6504336bfd12,UCLA Center for AIDS Research,United States
675293fff70a6504336bfd13,Austrian Science Foundation,Austria
67529400f70a6504336bfd14,Chulalongkorn University for Plant Biomass Utilization Research Unit,Thailand
67529400f70a6504336bfd15,SHELL Centennial Education Fund,The United Kingdom
67529401f70a6504336bfd16,Shell Companies in Thailand,None
67529401f70a6504336bfd17,European Atomic Energy Community?s Seventh Framework Programme FP7/2007,None
67529402f70a6504336bfd18,European Atomic Energy Community’s Seventh Framework Programme FP7,None
67529402f70a6504336bfd19,Massachusetts Life Science Center,United States
67529403f70a6504336bfd1a,"National Health Security Office, Thailand",Thailand
67529403f70a6504336bfd1b,Anantara Siam Bangkok Hotel,None
67529404f70a6504336bfd1c,Four Season Hotel Care for Cancer Fun Run,None
67529405f70a6504336bfd1d,Chulalongkorn University Faculty of Veterinary Science Research Fund,Thailand
67529405f70a6504336bfd1e,"Center of Excellence for Petrochemical and Materials Technology, Chulalongkorn University",Thailand
67529406f70a6504336bfd1f,"Department of Materials Science and Engineering, Faculty of Engineering and Industrial Technology",None
67529406f70a6504336bfd20,"Department of Obstetrics, Gynaecology and Reproduction, Faculty of Veterinary Science, Chulalongkorn University",Thailand
67529407f70a6504336bfd21,Ratchadapiseksompot Fund,Thailand
67529408f70a6504336bfd22,David Watts,None
67529408f70a6504336bfd23,Department of National Parks,None
67529409f70a6504336bfd24,Genetics the University of Tokyo,Japan
6752940af70a6504336bfd25,Wildlife and Plant Conservation of Thailand,Thailand
6752940af70a6504336bfd26,Australian Government Department of Health and Ageing,Australia
6752940bf70a6504336bfd27,Department of the National Parks,None
6752940bf70a6504336bfd28,CAPES/Alexander von Humboldt,Brazil/Germany
6752940cf70a6504336bfd29,ERDF-FEDER,None
6752940cf70a6504336bfd2a,General Branch Evaluation and Promotion of Health Research,None
6752940df70a6504336bfd2b,Neurocare group GmbH,Germany
6752940ef70a6504336bfd2c,Avian Health Research Unit,None
6752940ff70a6504336bfd2d,Fonds voor Wetenschappelijk Onder-zoek,Belgium
6752940ff70a6504336bfd2e,Plan Estatal de Investigación Científica y Téc-nica y de Innovación,Spain
67529410f70a6504336bfd2f,"Plan de Ciencia, Tecnología e Inno",None
67529410f70a6504336bfd30,Sec-retaría de Estado de Investigación,Spain
67529412f70a6504336bfd31,Pharmacy Council of Thailand,Thailand
67529413f70a6504336bfd32,Egyptian Ministry of Higher Education to Islam Ateia,Egypt
67529413f70a6504336bfd33,Chulabhorn International College of Medicine Research Fund,Thailand
67529414f70a6504336bfd34,Chulalogkorn University,Thailand
67529414f70a6504336bfd35,Abbott and MSD,United States
67529415f70a6504336bfd36,CIHR/GSK,Canada
67529416f70a6504336bfd37,Governmental Pharmaceutical Organization,None
67529417f70a6504336bfd38,Janssen-Cilag,None
67529417f70a6504336bfd39,Jensen-Cilag,None
6752941af70a6504336bfd3a,MRC CTU,United Kingdom
6752941bf70a6504336bfd3b,"Medical Research Council, UK",United Kingdom
6752941bf70a6504336bfd3c,Merck Research Laboratories,United States
6752941cf70a6504336bfd3d,Merck Sharpe & Dohme,United States
6752941cf70a6504336bfd3e,Pfizer Ltd.,The United States
6752941df70a6504336bfd3f,Quest Diagnostics,United States
6752941ef70a6504336bfd40,Selah Genomics Inc.,United States
6752941ef70a6504336bfd41,Siemens and Roche,Germany
6752941ff70a6504336bfd42,St Vincent's Hospital,Australia
6752941ff70a6504336bfd43,Stendahl and Gilead,None
67529420f70a6504336bfd44,Stendahl and Pfizer,None
67529421f70a6504336bfd45,"University of New South Wales, Australia",Australia
67529422f70a6504336bfd46,Zizowist Diagnostics and Northern Lipids,None
67529422f70a6504336bfd47,University of Hohenheim Experiment Station,Germany
67529423f70a6504336bfd48,National Science Foundation EPSCoR,United States
67529423f70a6504336bfd49,RDG,None
67529424f70a6504336bfd4a,Department of Science Service,Thailand
67529424f70a6504336bfd4b,Royal Thai Government Scholarship,Thailand
67529425f70a6504336bfd4c,Ratch adaphiseksomphot Endowment Fund,Thailand
67529425f70a6504336bfd4d,Global Environmental System Leaders Program,None
67529426f70a6504336bfd4e,"National Center of Excellence for Environmental and Hazardous Waste Management, Chulalongkorn University",Thailand
67529427f70a6504336bfd4f,"Pig Business, Chareon Pokaphand Foods Public Company Limited Group",Thailand
67529427f70a6504336bfd50,Asian Pacific Association of Gastroenterology,None
67529428f70a6504336bfd51,Ministry of Education and Research and Development Institute Ramkhamhaeng University,Thailand
67529428f70a6504336bfd52,Rachadapisek Sompoch Endowment Fund,Thailand
67529429f70a6504336bfd53,EPSRC Centre for Doctoral Training in Condensed Matter Physics,United Kingdom
67529429f70a6504336bfd54,Department of Medicine,None
6752942af70a6504336bfd55,Department of Dermatology,None
6752942af70a6504336bfd56,NIH/NCRR,United States
6752942bf70a6504336bfd57,Tianjin Science and Technology Fund,China
6752942bf70a6504336bfd58,NAFLD,None
6752942cf70a6504336bfd59,"Department of Medicine, Chulalongkorn University",Thailand
6752942cf70a6504336bfd5a,BECC,None
6752942df70a6504336bfd5b,Swedish Science Foundation,Sweden
6752942df70a6504336bfd5c,MINECO Centro de Excelencia Severo Ochoa Programs,Spain
6752942ef70a6504336bfd5d,Ministry of Education of Spain,Spain
6752942ff70a6504336bfd5e,ForestGEO,United States
6752942ff70a6504336bfd5f,Grantova Agentura Cesk≤ e Republiky,Czech Republic
67529430f70a6504336bfd60,Smithsonian Institution Barcoding Opportunity,United States
67529430f70a6504336bfd61,Chulalongkron University,Thailand
67529431f70a6504336bfd62,MEXT/JST,Japan
67529432f70a6504336bfd63,Faculty of Health and Life Sciences,United Kingdom
67529432f70a6504336bfd64,Bridge Company Limited,None
67529433f70a6504336bfd65,Mite Allergy Research Cohort,None
67529433f70a6504336bfd66,Aomori City Government,Japan
67529434f70a6504336bfd67,Chulalongkorn University Ratchadaphiseksomphot Fund,Thailand
67529434f70a6504336bfd68,Excise Department,None
67529435f70a6504336bfd69,Division of AIDS,United States
67529436f70a6504336bfd6a,"Military Medicine, Inc.",United States
67529436f70a6504336bfd6b,Thai Red Cross AIDS Research Centre,Thailand
67529437f70a6504336bfd6c,University of Wisconsin,United States
67529437f70a6504336bfd6d,JST-ACT-C,Japan
67529438f70a6504336bfd6e,Key Laboratory of Coal Science and Technology,None
67529439f70a6504336bfd6f,"Key Research Program of Frontier Sciences, CAS",China
67529439f70a6504336bfd70,Astra Zeneca,United Kingdom
6752943af70a6504336bfd71,Stanley Medical Research Foundation,United States
6752943af70a6504336bfd72,National Research Foundation of South Africa and DST-NRF Centre of Excellence in Mathematical and Statistical Sciences,South Africa
6752943bf70a6504336bfd73,Royal Thai government,Thailand
6752943cf70a6504336bfd74,Maharat Nakhon Rat-chasima Hospital,Thailand
6752943cf70a6504336bfd75,Graduate School Chulalongkorn University and Malaysian Agricultural Research Development Institute,Thailand; Malaysia
6752943df70a6504336bfd76,European Union’s Horizon 2020 research and innovation program,None
6752943df70a6504336bfd77,Marie Sklodowska-Curie,European Union
6752943ef70a6504336bfd78,Monahan Foundation,None
6752943ef70a6504336bfd79,General Branch Evaluation and Promotion of Research -,None
6752943ff70a6504336bfd7a,NIH-NCI,United States
67529440f70a6504336bfd7b,Texas Children’s Hospital Flow Cytometry Core Laboratory,The United States
67529440f70a6504336bfd7c,Texas Children’s Hospital Small Animal Imaging Facility,United States
67529441f70a6504336bfd7d,Nanomaterial for Energy and Catalyst Laboratory,None
67529442f70a6504336bfd7e,J-GRID,Japan
67529442f70a6504336bfd7f,Japan Initiative for Global Research Network on Infectious Diseases,Japan
67529443f70a6504336bfd80,Department of Environmental Engineering,None
67529443f70a6504336bfd81,Biochemistry University of California-Los Angeles Los Angeles,United States
67529444f70a6504336bfd82,Chulalongkorn University Bangkok 10330,Thailand
67529445f70a6504336bfd83,Department of Biomedical Sciences Neuroscience Research Institute Seoul National University College of Medicine Seoul 03080,South Korea
67529445f70a6504336bfd84,Department of Chemistry Korea University Seoul 02841,South Korea
67529446f70a6504336bfd85,KISTI,South Korea
67529446f70a6504336bfd86,Korea University Future Research,South Korea
67529447f70a6504336bfd87,MSIP,South Korea
67529447f70a6504336bfd88,NRF of Korea,South Korea
67529448f70a6504336bfd89,Thai DPST Talents Project,Thailand
67529448f70a6504336bfd8a,UCLA Molecular Biology Institute,United States
67529449f70a6504336bfd8b,UCLA/DOE,United States
6752944af70a6504336bfd8c,US DOE,United States
6752944af70a6504336bfd8d,US NIH,The United States
6752944bf70a6504336bfd8e,University of California-Los Angeles Los Angeles,United States
6752944bf70a6504336bfd8f,Wongkongkathep Systems Biology Center,Thailand
6752944cf70a6504336bfd90,KWEF-AIT,None
6752944cf70a6504336bfd91,National Research Council of Thailand for Urban Water Reuse Project,Thailand
6752944df70a6504336bfd92,TRF-RTA,None
6752944ef70a6504336bfd93,Department of Disease Control,Thailand
6752944ef70a6504336bfd94,Chulalongkorn University Fund,Thailand
6752944ff70a6504336bfd95,Ratchapiseksompotch Fund,Thailand
6752944ff70a6504336bfd96,"Northern Resources , Chiang Mai University",Thailand
67529450f70a6504336bfd97,Hong Kong Health and Medical Research Fund,Hong Kong
67529450f70a6504336bfd98,Research Grants Council of the Hong Kong Government,Hong Kong
67529451f70a6504336bfd99,University of Cincinnati Metabolic Diseases Institute,United States
67529451f70a6504336bfd9a,NRF-2017R1A2B4003781,South Korea
67529452f70a6504336bfd9b,Institute of Pharmacology,None
67529452f70a6504336bfd9c,"Polish Academy of Sciences and Jagiellonian University Medical College, Kraków, Poland",Poland
67529453f70a6504336bfd9d,Thamma-sat University,Thailand
67529454f70a6504336bfd9e,Nursing Chulalongkorn University,Thailand
67529454f70a6504336bfd9f,Algebra and Applications Research Unit,None
67529455f70a6504336bfda0,GEMAC,None
67529455f70a6504336bfda1,"Petroleum and Petrochemical College , Center of Excellence on Petrochemical and Materials Technology, Chulalongkorn University",Thailand
67529456f70a6504336bfda2,"Silpakorn University, Thailand and Center of Excellence for Petroleum Petrochemicals and Advanced Materials",Thailand
67529456f70a6504336bfda3,DSREC,United Arab Emirates
67529457f70a6504336bfda4,Dental School Research Ethics Committee,None
67529458f70a6504336bfda5,Petrochemistry and Polymer Science Program,None
67529458f70a6504336bfda6,"Sunsea Plastics P.S. Co., Ltd.",None
67529459f70a6504336bfda7,Center of Excellent on Environmental Health and Toxicology,None
67529459f70a6504336bfda8,EHT,None
6752945af70a6504336bfda9,Mahidol University and Nanomaterial for Energy and Catalyst Laboratory,Thailand
6752945af70a6504336bfdaa,NANOTEC,Thailand
6752945bf70a6504336bfdab,National Nanotechnology Center,Thailand
6752945cf70a6504336bfdac,Centre of Excellence on Biodiversity,None
6752945cf70a6504336bfdad,Ratchadaphiseksomphot Endownment Fund,Thailand
6752945ff70a6504336bfdae,"Alcon , Fort Worth",United States
67529460f70a6504336bfdaf,Alcon Japan Ltd,Japan
67529460f70a6504336bfdb0,Asia Cornea Foundation,India
67529461f70a6504336bfdb1,Bayer Yakuhin Ltd,Japan
67529461f70a6504336bfdb2,Ministry of Science and Technology of Taiwan Government,Taiwan
67529462f70a6504336bfdb3,Senju Pharmaceutical,Japan
67529463f70a6504336bfdb4,Senju Pharmaceutical Company and M's Science Corporation,Japan
