Eid,Index_Terms
2-s2.0-85030563516," Article Biological Transport Blood Capillaries Cardiovascular system Cylinders (shapes) Electron microscopes Electron microscopy Endothelial cells Epithelium Fibers Glomerular Filtration Barrier Glomerular basement membrane Glomerular capillaries Glomerular filtration Glomerular filtration rate Hydraulic permeability Hydrodynamic interaction Macromolecules Mathematical simulations Mean and standard deviations Models, Biological Physiology biological model capillary collagen fiber collagen type 4 comparative study diffusion electron microscopy endothelium cell epithelium glomerular filtration barrier glomerulus basement membrane glomerulus capillary glomerulus filtration glomerulus filtration rate glycosaminoglycan human hydraulic permeability hydrodynamics macromolecule metabolism podocyte transport at the cellular level urinalysis vascularization"
2-s2.0-85030718693," Animals Anti-Bacterial Agents Antimicrobial Cationic Peptides Arthropod Proteins Base Sequence Binding Sites Gene Expression Regulation Microbial Sensitivity Tests Models, Biological Penaeidae RNA, Messenger Regulatory Sequences, Nucleic Acid Signal Transduction Transcription Factors animal antiinfective agent antimicrobial cationic peptide arthropod protein binding site biological model drug effect gene expression regulation genetics messenger RNA metabolism microbial sensitivity test nucleotide sequence regulatory sequence signal transduction transcription factor"
2-s2.0-85029208129, Amorphophallus Amorphophallus genus Amorphophallus muelleri Article Automatic classification Automatic identification Automation Crops DNA DNA determination DNA fingerprinting DNA fragment Glucomannan Individual classifiers K-NN classifications Leave-one-out cross validations Nearest neighbor search Palmprint recognition Soft computing Species classification Stars Statistical methods accuracy assessment cash crop cash cropping classification finger dermatoglyphics gene mapping genetic marker genomic DNA k nearest neighbor mannan mathematical analysis nearest neighbor analysis nonhuman nucleic acid plant growth prediction species composition species identification
2-s2.0-85029569713,---
2-s2.0-85029765631," Amantadine Antiviral Agents Argentina Article Australia Double-Blind Method Drug Therapy, Combination Female Humans Influenza A virus (H1N1) Influenza A virus (H3N2) Influenza B virus Influenza, Human Male Mexico Oseltamivir Ribavirin Short Form 36 Thailand United States adult amantadine antibiotic agent antiviral therapy antivirus agent asthma atrial fibrillation bloody diarrhea bronchospasm cellulitis clinical assessment clinical outcome clinical trial combination drug therapy compression fracture controlled study dehydration delirium diabetic foot diarrhea disease exacerbation disease severity double blind procedure drug efficacy febrile neutropenia female follow up gastroenteritis gastrointestinal disease heart disease heart failure hematologic disease hemoglobin determination housekeeping gene human immune system influenza influenza A (H1N1) influenza A (H3N2) influenza B injury intention to treat analysis intoxication limit of quantitation lung edema lymphatic system disease major clinical study male metabolic disorder monotherapy multicenter study nasopharynx nausea and vomiting nutritional disorder online system oseltamivir personality disorder phase 2 clinical trial placebo pneumonia priority journal procedural site reaction randomized controlled trial real time polymerase chain reaction respiratory distress reverse transcription polymerase chain reaction ribavirin risk assessment risk factor skin disease spine fracture supraventricular tachycardia virus antigen virus gene virus load virus shedding"
2-s2.0-85029008946, Animals Bacterial cellulose Biocompatibility Biocompatible Materials Cell engineering Cellulose Cercopithecus aethiops Chemical reactions Chlorocebus aethiops Cross Linking Cross linking agents Crosslinking Drying Freeze Drying Gelatin Glucose Glycosylation Hot Temperature Interconnected porous structure Maillard reaction Porosity Scaffolds (biology) Stability Structural stabilities Thermal crosslinking Tissue Tissue Engineering Tissue Scaffolds Tissue engineering Tissue engineering applications Vero Cells Vero cell line animal biomaterial cellulose chemistry freeze drying gelatin glucose heat porosity tissue engineering tissue scaffold
2-s2.0-85029406786," 25-hydroxyvitamin D Adult Aged Biomarkers Dietary Supplements Female Genotype Hepacivirus Hepatitis C, Chronic Humans Liver Cirrhosis Male Middle Aged TGFB1 protein, human Transforming Growth Factor beta1 Viral Load Vitamin D adult aged analogs and derivatives biological marker blood chronic hepatitis C clinical trial complication controlled study dietary supplement female genetics genotype human liver cirrhosis male middle aged pathology randomized controlled trial transforming growth factor beta1 virology virus load vitamin D"
2-s2.0-85027868730," Article Bacillus Bacillus acidiproducens Bacillus coagulans Bacillus sp Bacillus sp. bc 001 Bacteriology Bioreactors DNA DNA hybridization Fermentation Fermenters Glucose Glucose fermentation Hydrogen-Ion Concentration Industrial strain Lactate fermentation Lactic Acid Lactic acid Production performance Productivity Reproducibilities Reproducibility of Results Saccharification Scale-up Simultaneous saccharification and fermentation anaerobic fermentation bacterial strain bacterium isolate bioreactor controlled study fermentation gene sequence genetics glucose glucose intake growth, development and aging inoculation lactic acid metabolism nonhuman optical density pH priority journal reproducibility reversed phase high performance liquid chromatography"
2-s2.0-85027694743, Montreal Protocol South Asia Southeast Asia Stockholm Convention chemical analysis cluster analysis environmental planning governance approach international agreement law enforcement organizational framework trade-environment relations waste treatment
2-s2.0-85028911471," Antineoplastic Agents Apoptosis Caspases Cell Line, Tumor Cisplatin Drug Resistance, Neoplasm Gene Expression Regulation, Neoplastic Genes, myc Humans Lung Neoplasms Protein Processing, Post-Translational RNA, Messenger Signal Transduction Tumor Suppressor Protein p53 antagonists and inhibitors antineoplastic agent apoptosis beta n acetylhexosaminidase beta-N-Acetylhexosaminidases caspase cisplatin drug effect drug resistance gene expression regulation genetics hexosaminidase C human lung tumor messenger RNA metabolism oncogene myc protein p53 protein processing signal transduction tumor cell line"
2-s2.0-85028746772," AGFG1 protein, human Animals Apoptosis Article CRISPR-CAS9 system Cell Line Cell Nucleus Cytoprotection Cytosol Fas associated death domain protein Inhibitor of Apoptosis Proteins Mice, Knockout Models, Biological Nuclear Pore Complex Proteins RNA binding protein RNA-Binding Proteins Receptors, Retinoic Acid Receptors, Tumor Necrosis Factor TNF Receptor-Associated Death Domain Protein Tumor Necrosis Factor-alpha animal animal cell animal experiment antagonists and inhibitors apoptosis biological model caspase 8 cell line cell nucleus cell protection cells and cell components cellular distribution controlled study cytoplasm cytosol drug effects enzyme activity gene expression human human cell immunoprecipitation inhibition inhibitor inhibitor of apoptosis protein knockout mouse metabolism mouse necroptosis nonhuman nuclear localization signal nucleoporin protein protein kinase protein phosphorylation protein protein interaction receptor interacting protein kinase 1 retinoic acid receptor retinoic acid receptor gamma tumor necrosis factor tumor necrosis factor receptor tumor necrosis factor receptor 1 tumor necrosis factor receptor associated death domain protein unclassified drug"
2-s2.0-85027170300, Applied pressure Atomic state Chalcopyrite structures Density functional theory Effect of pressure Elastic properties Electronic structure High pressure High-pressure phase transitions Phase stability Pressure dependence Ternary alloys Zinc alloys Zinc sulfide
2-s2.0-85028639282," Adult Adult Stem Cells Cell Differentiation Cells, Cultured Dental Pulp Humans Jagged-1 Protein Notch2 receptor Osteoblasts Osteogenesis Receptor, Notch2 S Phase adult adult stem cell bone development cell culture cell cycle S phase cell differentiation cytology drug effect human metabolism osteoblast protein Jagged 1 tooth pulp"
2-s2.0-85028617867,---
2-s2.0-85026749282, Ajellomyces capsulatus Article Thailand antifungal therapy case report castrated female cat disease child chronic wound drug dose increase echography female fluconazole follow up forelimb genomic DNA histoplasmosis human human tissue internal transcribed spacer itraconazole mucosa nose smear nucleotide sequence papule patient referral physical examination preschool child priority journal skin biopsy thorax radiography
2-s2.0-85026659396," 1,3-Indandione Aggregate formation Dye-sensitized solar cells Dyes Indoline dyes Linker groups Solar Cells Solar cells Thienyl"
2-s2.0-85027589981,---
2-s2.0-85026242667," Amino Acid Motifs Animals Article Bacteria Bacterial Adhesion Cell Wall Clip domain serine proteinase 2 Cloning, Molecular Escherichia coli Lipopolysaccharides Pathogen-Associated Molecular Pattern Molecules Penaeidae Penaeus monodon Protein Binding Protein Domains Receptors, Pattern Recognition Serine Endopeptidases Serine Proteases animal bacterial cell wall bacterium bacterium adherence bacterium lipopolysaccharide beta 1,3 glucan beta glucan beta-1,3-glucan beta-Glucans binding site carboxy terminal sequence cell wall controlled study genetics immunology innate immunity juvenile lipopolysaccharide melanogenesis metabolism molecular cloning monophenol monooxygenase nonhuman pathogen associated molecular pattern pattern recognition receptor priority journal pro-phenol oxidase activating proteinase prophenoloxidase prophenoloxidase activating system protein binding protein domain protein motif recombinant protein serine proteinase unclassified drug"
