_id,funding_agency_name,Country
6752acf0f70a6504336c1da6,Asia-Pacific Vitreo-retina Society,Thailand
6752acf1f70a6504336c1da7,European Academy of Ophthalmology,None
6752acf2f70a6504336c1da8,European Association for Vision and Eye Research,Netherlands
6752acf2f70a6504336c1da9,Glaucoma Research Society,United States
6752acf3f70a6504336c1daa,International Retinal Imaging Symposium,None
6752acf4f70a6504336c1dab,Southeast Asia-Europe Joint Funding Scheme for Research and Innovation,European Union
6752acf4f70a6504336c1dac,TRCARC,Thailand
6752acf5f70a6504336c1dad,Learning Institute,None
6752acf6f70a6504336c1dae,BPAIIG,None
6752acf7f70a6504336c1daf,Health Institute,None
6752acf8f70a6504336c1db0,Moonlight Therapeutics,United States
6752acf8f70a6504336c1db1,"Nutricia, Nestl?",Switzerland
6752acf9f70a6504336c1db2,Big Data Project Fund,None
6752acf9f70a6504336c1db3,Epilepsy Research Group,None
6752acfaf70a6504336c1db4,PMUC,None
6752acfbf70a6504336c1db5,Faculty Research Fund,None
6752acfbf70a6504336c1db6,Edward & Yolanda Wong Fund,United States
6752acfcf70a6504336c1db7,Needs Assessment Intervention,None
6752acfdf70a6504336c1db8,Faculty of Medicine Foundation,Thailand
6752acfef70a6504336c1db9,Fatty Liver Research Fund,Thailand
6752acfff70a6504336c1dba,Center of Nanoimaging,Thailand
6752ad00f70a6504336c1dbb,Chanokporn Saeung,None
6752ad00f70a6504336c1dbc,Ekkapong Kantarak,None
6752ad01f70a6504336c1dbd,Faculty of Science at Sriracha,Thailand
6752ad02f70a6504336c1dbe,ARISES,None
6752ad02f70a6504336c1dbf,CaNVAS,United States
6752ad03f70a6504336c1dc0,SIBS Gen Gen,China
6752ad04f70a6504336c1dc1,TALENTS,None
6752ad04f70a6504336c1dc2,Administration and Capital Management Unit for Enhancing the Competitiveness of The Country,Thailand
6752ad05f70a6504336c1dc3,Health & Aging Platform,None
6752ad06f70a6504336c1dc4,Research Grants for Talented,None
6752ad06f70a6504336c1dc5,Clinical Research Plan of SHDC,China
6752ad08f70a6504336c1dc6,Water Environment Laboratory,None 
6752ad08f70a6504336c1dc7,CUni-verse research promotion project,Thailand
6752ad09f70a6504336c1dc8,Biophil Technology Company Limited,Thailand
6752ad0af70a6504336c1dc9,Center of Excellence for Molecular Crop,Thailand
6752ad0bf70a6504336c1dca,Department of Pharmaceutics,None
6752ad0cf70a6504336c1dcb,MCIN,Canada
6752ad0df70a6504336c1dcc,Department of Pharmacology,None
6752ad0ef70a6504336c1dcd,WELL,Thailand
6752ad0ff70a6504336c1dce,Southeast Asia – Europe Joint Funding Scheme for Research and Innovation,None
6752ad10f70a6504336c1dcf,Department of Environment Engineering,None
6752ad11f70a6504336c1dd0,International Center for the Scientific Development of Shrimp Aquaculture,Thailand
6752ad12f70a6504336c1dd1,"Research Affairs, Faculty of Medicine",None
6752ad12f70a6504336c1dd2,Materials Technology Center,United States
6752ad13f70a6504336c1dd3,National Metal,None
6752ad14f70a6504336c1dd4,CASTNAR,None
6752ad15f70a6504336c1dd5,Advanced Research in Pharmacology Fund,None
6752ad16f70a6504336c1dd6,"Department of Veterinary Microbiology, Department of Pathology",None
6752ad17f70a6504336c1dd7,Virology Unit,Thailand
6752ad18f70a6504336c1dd8,Equal Asia Foundation,Thailand
6752ad18f70a6504336c1dd9,TFCT,Thailand
6752ad19f70a6504336c1dda,Plant Medicinal Garden,Thailand
6752ad1af70a6504336c1ddb,PMU-B,Saudi Arabia
6752ad1bf70a6504336c1ddc,Department of Geomatics,Thailand
6752ad1cf70a6504336c1ddd,Inter University Institute For High Energies,Belgium
6752ad1cf70a6504336c1dde,West Lafayette,United States
6752ad1df70a6504336c1ddf,Feed Research and Innovation Center,Thailand
6752ad1ef70a6504336c1de0,Institute for Animals for Scientific Purpose Development,Thailand
6752ad1ff70a6504336c1de1,Excellent Center for Gait and Motion,Thailand
6752ad20f70a6504336c1de2,Council of University,Thailand
6752ad20f70a6504336c1de3,Khoksung Sub-District Health Promoting Hospital,Thailand
6752ad21f70a6504336c1de4,Si Mum Sub-District Health Promoting Hospital,Thailand
6752ad22f70a6504336c1de5,Si Salaloeng Sub-District Health Promoting Hospital,Thailand
6752ad23f70a6504336c1de6,Yang Yai Sub-District Health Promoting Hospital,Thailand
6752ad25f70a6504336c1de7,Department of Information Technology,None
6752ad26f70a6504336c1de8,AG-BIO,None
6752ad27f70a6504336c1de9,"Center of Excellence on Agricultural Biotechnology, Education Commission",Thailand
6752ad27f70a6504336c1dea,PERDOCHE,None
6752ad28f70a6504336c1deb,Center of Excellence in Osteoarthritis and Musculoskeleton,Thailand
6752ad29f70a6504336c1dec,Second century Fund,United States
6752ad29f70a6504336c1ded,Fine and Applied Arts Multidisciplinary Art Innovation Center at the Faculty of Fine,Thailand
6752ad2af70a6504336c1dee,Center of Excellence for Regenerative Dentistry,Thailand
6752ad2bf70a6504336c1def,Veterinary Stem Cell and Bioengineering,None
6752ad2bf70a6504336c1df0,KCMH,None
6752ad2cf70a6504336c1df1,Medical Oncology Research Fund,None
6752ad2df70a6504336c1df2,Thanyathorn Sirirat,None
6752ad2ef70a6504336c1df3,Biodex Balance System,None
6752ad2ff70a6504336c1df4,Leonard Meron Bioscience,None
6752ad30f70a6504336c1df5,Integrated Science for Electronic,None
6752ad30f70a6504336c1df6,Quintiles,United States
6752ad31f70a6504336c1df7,Sigrun Gleich,None
6752ad32f70a6504336c1df8,Seed and Innovation Fund,Thailand
6752ad33f70a6504336c1df9,"National Science, Research, and Innovation Fund",Thailand
6752ad34f70a6504336c1dfa,DDPM,Thailand
6752ad34f70a6504336c1dfb,"Ministry of Education, Culture, Sports Science",Japan
6752ad35f70a6504336c1dfc,Core Center,None
6752ad36f70a6504336c1dfd,Robert Douglas John Butcher for the English Language,United Kingdom
6752ad36f70a6504336c1dfe,International Corporate Governance Society,United States
6752ad37f70a6504336c1dff,Faculty of Agriculture Natural Resources and Environment,Thailand
6752ad38f70a6504336c1e00,Government Health Systems Research Institute,Thailand
6752ad39f70a6504336c1e01,Capacity Building Program,None
6752ad3af70a6504336c1e02,National Training Program of Innovation and Entrepreneurship for Undergraduates,China
6752ad3af70a6504336c1e03,"AMERI-ASIA MED Co., Ltd.",Thailand
6752ad3bf70a6504336c1e04,Atapol Sughondhabirom,Thailand
6752ad3cf70a6504336c1e05,Center of Excellence for Companion Animal Cancer,Thailand
6752ad3df70a6504336c1e06,NRF-NERC-SEAP-2020,Thailand
6752ad3ef70a6504336c1e07,Plastic Pollution on Marine Ecosystems in Southeast Asia,None
6752ad3ff70a6504336c1e08,Southeast Asia Marine Plastics,None
6752ad3ff70a6504336c1e09,Southeast Asia Plastics,None
6752ad40f70a6504336c1e0a,Piotr Bizon,None
6752ad41f70a6504336c1e0b,"Ministry of Public Health, Ministry of Interior",Thailand
6752ad42f70a6504336c1e0c,ESPOWER Co. Ltd.,Thailand.
6752ad43f70a6504336c1e0d,IHRI,Thailand
6752ad44f70a6504336c1e0e,"Dalai Lama, Air Chief Marshal",None
6752ad44f70a6504336c1e0f,"Division of Gastroenterology, Faculty of Medicine Foundation",Thailand
6752ad45f70a6504336c1e10,Marine Shrimp Broodstock Research Center II,Thailand
6752ad46f70a6504336c1e11,International Genetically Engineering Machine,United States
6752ad47f70a6504336c1e12,School of Chemical and Biomedical Engineering,Thailand
6752ad48f70a6504336c1e13,Program Management Unit for Competitiveness,Thailand
6752ad48f70a6504336c1e14,NON-ASEAN Countries,None
6752ad49f70a6504336c1e15,Fundamental Energy Science,None
6752ad4af70a6504336c1e16,Nanoscience and Technology Interdisciplinary Program,Thailand
6752ad4bf70a6504336c1e17,"POLAWAT ENGINE Co.,Ltd.",Thailand
6752ad4cf70a6504336c1e18,"VERASUWAN CO.,LTD",Thailand
6752ad4df70a6504336c1e19,Science Achievement Scholarship,Thailand
6752ad4ef70a6504336c1e1a,Sanford Ltd,None
6752ad4ff70a6504336c1e1b,RGJ-ASEAN,Thailand
6752ad50f70a6504336c1e1c,Department of Veterinary Microbiology and Parasitology Unit,None
6752ad50f70a6504336c1e1d,Department of Veterinary Pathology,None
6752ad51f70a6504336c1e1e,Department of Applied Science and Humanities,None
6752ad52f70a6504336c1e1f,National University,Thailand
6752ad53f70a6504336c1e20,"University of Science, University of Science",Thailand
6752ad54f70a6504336c1e21,Penerimaan Negara Bukan Pajak,Indonesia
6752ad54f70a6504336c1e22,Chulalongkorn University of Korea Foundation for Advanced Studies,Thailand
6752ad55f70a6504336c1e23,Zullig pharma,None
6752ad56f70a6504336c1e24,Department of Pathology,None
6752ad57f70a6504336c1e25,Office of the Forest Herbarium,Thailand
6752ad58f70a6504336c1e26,CBIT,India
6752ad59f70a6504336c1e27,CATRC,Thailand
6752ad5af70a6504336c1e28,Reinventing University Project,Thailand
6752ad5af70a6504336c1e29,Center of Excellence for Pediatric Infectious Diseases,Thailand
6752ad5bf70a6504336c1e2a,HIV Education and Research,None
6752ad5cf70a6504336c1e2b,HIV Services for Key Populations Cooperative Agreement,United States
6752ad5df70a6504336c1e2c,"Department of Microbiology, Faculty of Science and Technology",None
6752ad5ef70a6504336c1e2d,Wachiraporn Chartcornburi and Sirirat Sirisurachatchawan,Thailand
6752ad5ef70a6504336c1e2e,Youth Network Disaster Resilience,Thailand
6752ad5ff70a6504336c1e2f,Bureau of Biotechnology in Livestock Production,Thailand
6752ad60f70a6504336c1e30,Aicurus,None
6752ad61f70a6504336c1e31,American Journal of Transplantation,United States
6752ad61f70a6504336c1e32,Corticobasal Degeneration Solutions,United States
6752ad62f70a6504336c1e33,Southeast Asia‐Europe Joint Funding Scheme for Research and Innovation,European Union
6752ad63f70a6504336c1e34,Mae Moh subdistrict,Thailand
6752ad64f70a6504336c1e35,Green Materials for Industrial Application Research Unit,Thailand
6752ad65f70a6504336c1e36,FAIR-SPACE,United Kingdom
6752ad65f70a6504336c1e37,National Research Facilities and Equipment Center,Thailand
6752ad67f70a6504336c1e38,"Japan-ASEAN Science, Technology and Innovation Platform",Japan
6752ad68f70a6504336c1e39,"Division of Restorative Dentistry, Faculty of Dentistry",None
6752ad68f70a6504336c1e3a,DRPM UI's,Indonesia
6752ad69f70a6504336c1e3b,DRPM UI’s,Indonesia
6752ad6af70a6504336c1e3c,Academic Frontier Youth Team,Japan
6752ad6ff70a6504336c1e3d,European ERDF,European Union
6752ad70f70a6504336c1e3e,Center of Excellence in Pediatric Infectious Diseases and Vaccines,Thailand
6752ad70f70a6504336c1e3f,General Starch Ltd.,Thailand
6752ad71f70a6504336c1e40,"Petroleum and Petrochemical College, The Energy Policy and Planning Office",Thailand
6752ad72f70a6504336c1e41,Operations Center,None
6752ad73f70a6504336c1e42,Detudom Royal Crown Prince Hospital,Thailand
6752ad73f70a6504336c1e43,Kesara Chulaphan,None
6752ad74f70a6504336c1e44,Division of Analytical Chemistry of the European Chemical Society,European Union
6752ad75f70a6504336c1e45,SANPORC,None
6752ad75f70a6504336c1e46,SuRF,None
6752ad76f70a6504336c1e47,Supporting Research Funds for Industries,Thailand
6752ad77f70a6504336c1e48,Excellence Center for Gastrointestinal Endoscopy,Thailand
6752ad78f70a6504336c1e49,NRU‐ KU,Thailand
6752ad79f70a6504336c1e4a,Institute for Urban Disease Control and Prevention,Thailand
6752ad7af70a6504336c1e4b,"Home Co., Ltd.",Thailand
6752ad7bf70a6504336c1e4c,NHV Corporation,None
6752ad7cf70a6504336c1e4d,International Development Fund in NICT,Japan
6752ad7cf70a6504336c1e4e,Southeast Asian Ministers of Education Tropical Medicine and Public Health Network,Thailand
6752ad7ef70a6504336c1e4f,World Mosquito Program,Thailand
6752ad7ef70a6504336c1e50,GSCMU,None
6752ad7ff70a6504336c1e51,Thung Khao Phuang sub-district,Thailand
6752ad80f70a6504336c1e52,NUCBPI-BBMRI,Thailand
6752ad81f70a6504336c1e53,National University Complex for Biomedical and Applied Research,Thailand
6752ad82f70a6504336c1e54,National Systems Research Institute,Thailand
6752ad82f70a6504336c1e55,Arnaud Mazurier and Jérôme Surault,None
6752ad83f70a6504336c1e56,PALEVOPRIM,France
6752ad85f70a6504336c1e57,UNINET,Thailand
6752ad85f70a6504336c1e58,CU-AGF,Thailand
6752ad86f70a6504336c1e59,OPS,Thailand
6752ad87f70a6504336c1e5a,"Chemical Innovation Co., Ltd.",Thailand
6752ad88f70a6504336c1e5b,Fundamental Fund for Basic Research,Russia
6752ad88f70a6504336c1e5c,Umaporn Udomsubpayakul,Thailand
6752ad89f70a6504336c1e5d,Thaisilicate Chemicals Co. Ltd.,Thailand
6752ad8af70a6504336c1e5e,Hibah Riset Mandat Kolaborasi Mitra Luar Negeri,Indonesia
6752ad8bf70a6504336c1e5f,Mulawaraman University,Indonesia
6752ad8cf70a6504336c1e60,TREAT Asia,Thailand
6752ad8df70a6504336c1e61,Ian Harvey Claros,None
6752ad8df70a6504336c1e62,University Research Council,United States
6752ad8ef70a6504336c1e63,Thai Herbs,Thailand
6752ad8ff70a6504336c1e64,Department of Nanoscience and Technology,None
6752ad90f70a6504336c1e65,CrystalLyte Co. Ltd.,Thailand
6752ad90f70a6504336c1e66,"CrystalLyte Co., Ltd.",Thailand
6752ad91f70a6504336c1e67,Soft Square International Co. Ltd.,Thailand
6752ad92f70a6504336c1e68,"Soft Square International Co., Ltd.",Thailand
6752ad93f70a6504336c1e69,National foundation feocrh Sncoileongdevelopment,None
6752ad94f70a6504336c1e6a,Weatherhead Presidential Endowment Fund,United States
6752ad95f70a6504336c1e6b,School of Information Science and Technology,None
6752ad96f70a6504336c1e6c,Faculty of Sports Science Fund,Thailand
6752ad96f70a6504336c1e6d,GMA foundations,United States
6752ad97f70a6504336c1e6e,Faculty of Engineering and Institute of Research and Development,None
6752ad98f70a6504336c1e6f,Hunan Cancer Hospital Climb Plan,China
6752ad99f70a6504336c1e70,Research Grants for Talented Mid-Career Researchers,None
6752ad9af70a6504336c1e71,Center of Excellence in Clinical Virology Fund,Thailand
6752ad9bf70a6504336c1e72,Centre for Excellence in Food Security,South Africa
6752ad9bf70a6504336c1e73,SDI,None
6752ad9cf70a6504336c1e74,Higher Education for Industry Consortium,United States
6752ad9df70a6504336c1e75,CMRIT,India
6752ad9df70a6504336c1e76,YMU,Japan
6752ad9ef70a6504336c1e77,CHRIST,India
6752ad9ff70a6504336c1e78,Deemed to be University,India
6752ada0f70a6504336c1e79,Micro/Nano Electromechanical Integrated Device Research Unit,Thailand
6752ada1f70a6504336c1e7a,Centre of Excellence in Mathematics,Thailand
6752ada2f70a6504336c1e7b,Department of Mathematics,None
6752ada2f70a6504336c1e7c,"Faculty of Medicine, Exercise and Sport Sciences Development",Thailand
6752ada4f70a6504336c1e7d,Gloria Mitscher,None
6752ada4f70a6504336c1e7e,Sonia Franciosi,None
6752ada5f70a6504336c1e7f,Tea Industry Chain,None
6752ada6f70a6504336c1e80,"GLODAL, Inc.",None
6752ada6f70a6504336c1e81,Graduate Teaching/Research Assistant scholarship for Thanat Vajeethaveesin,Thailand
6752ada7f70a6504336c1e82,IOC-WESTPAC,Thailand
6752ada8f70a6504336c1e83,Y. R. Balam Ballote,None
6752ada9f70a6504336c1e84,Laboratory Research Assistance Staffs,None
6752adaaf70a6504336c1e85,Central government guided local science and technology development fund project,China
6752adabf70a6504336c1e86,Institute of Food Research and Development,Thailand
6752adabf70a6504336c1e87,BIAL Biotech,Portugal
6752adacf70a6504336c1e88,Asia Pacific Network for Global Change,Japan
6752adadf70a6504336c1e89,CU Hospital,Thailand
6752adaef70a6504336c1e8a,Boston Scientific Asia-Pacific,United States
6752adaef70a6504336c1e8b,TPGHAI,Thailand
6752adaff70a6504336c1e8c,Fundamental Fund,Thailand
6752adb3f70a6504336c1e8d,SiDM,None
6752adb3f70a6504336c1e8e,NCRT,Thailand
6752adb4f70a6504336c1e8f,Nordic Centre for Sustainable and Resilient Aquatic Production,Denmark
6752adb5f70a6504336c1e90,SUREAQUA,Norway
6752adb6f70a6504336c1e91,Coordinaci?n General Acad?mica e Innovaci?n,Mexico
6752adb6f70a6504336c1e92,ESCO,Thailand
6752adb7f70a6504336c1e93,"Wattanasuk International Co., Ltd.",Thailand
6752adb8f70a6504336c1e94,Econometric Society,United States
6752adb8f70a6504336c1e95,Economic Science Association World Meeting,United States
6752adb9f70a6504336c1e96,Falcon Scientific Editing,United States
6752adbaf70a6504336c1e97,JAO,None
6752adbbf70a6504336c1e98,Bach Mai Hospital,Vietnam
6752adbbf70a6504336c1e99,"Queen Elizabeth Hospital, Hong Kong",Hong Kong
6752adbcf70a6504336c1e9a,"TREAT Asia, amfAR",United States
6752adbdf70a6504336c1e9b,VHS-Infectious Diseases Medical Centre,Germany
6752adbff70a6504336c1e9c,Environmental Science Department PM laboratory,None
6752adbff70a6504336c1e9d,ECPRL,None
6752adc0f70a6504336c1e9e,Camille Sagun,None
6752adc1f70a6504336c1e9f,Biocordex,None
6752adc2f70a6504336c1ea0,EILF,None
6752adc3f70a6504336c1ea1,EU IMI2-funded consortium Litmus,European Union
6752adc4f70a6504336c1ea2,Exalenz Bioscience Ltd.,Israel
6752adc4f70a6504336c1ea3,Intercept,None
6752adc5f70a6504336c1ea4,Julins Fond,Sweden
6752adc6f70a6504336c1ea5,iXscient Ltd.,United Kingdom
6752adc6f70a6504336c1ea6,Mahi dol University,Thailand
6752adc7f70a6504336c1ea7,Department of Electrical Engineering,None
6752adc8f70a6504336c1ea8,HIV Research and Innovation,None
6752adc9f70a6504336c1ea9,Biostatistics Excellent Center,Thailand
6752adc9f70a6504336c1eaa,"Faculty of Medicine, Faculty of Pharmaceutical Sciences",None
6752adcaf70a6504336c1eab,"Department of Clinical Oncology, School of Clinical Medicine",United Kingdom
6752adcbf70a6504336c1eac,"MED Co, Ltd.",None
6752adccf70a6504336c1ead,IJM,Thailand
6752adccf70a6504336c1eae,Monoclonal Antibody Production and Application Research Team,Thailand
6752adcdf70a6504336c1eaf,Extreme Conditions Physics Research Laboratory,United States
6752adcef70a6504336c1eb0,Veterinary Stem Cell and Bioengineering Innovation Center,Thailand
6752adcff70a6504336c1eb1,Center of Excellence in Hepatitis and Liver Cancer Department of Biochemistry,Thailand
6752add0f70a6504336c1eb2,Wireless Network and Future Internet Research Unit,Thailand
6752add0f70a6504336c1eb3,VentureWise,Australia
6752add1f70a6504336c1eb4,Biogas and Biorefinery Laboratory,Thailand
6752add2f70a6504336c1eb5,TRSI Fund,None
6752add3f70a6504336c1eb6,Emerging Industries Research Institute,China
6752add3f70a6504336c1eb7,Immunology Laboratory,None
6752add5f70a6504336c1eb8,Tin Industry,Thailand
6752add5f70a6504336c1eb9,Nerinat Yongphiphatwong,Thailand
6752add6f70a6504336c1eba,Siddha Kumwongwan,Thailand
6752add7f70a6504336c1ebb,"Department of Materials and Textile Technology, Faculty of Science and Technology",None
6752add8f70a6504336c1ebc,ICE-Matter,Germany
6752add8f70a6504336c1ebd,International Collaboration of Materials Technology,None
6752add9f70a6504336c1ebe,Basic Research Fund,Israel
6752addbf70a6504336c1ebf,AMI,France
6752addbf70a6504336c1ec0,College of Advanced Manufacturing Innovation,Thailand
6752addcf70a6504336c1ec1,Becca Neel and Mark Schaller,None
6752adddf70a6504336c1ec2,CU ASEAN,Thailand
6752addef70a6504336c1ec3,Colin Favret,None
6752addff70a6504336c1ec4,Mohammad Farsi and Mehdi Nassiri Mahallati,None
6752ade0f70a6504336c1ec5,National Key Research & Development Program ‐ Intergovernmental International Science and Technology Innovation Cooperation Project,China
6752ade1f70a6504336c1ec6,Kaeng Krachan National Park,Thailand
6752ade2f70a6504336c1ec7,Kaeng Krachan National Park and Khao Soi Dao Wildlife Sanctuary,Thailand
6752ade3f70a6504336c1ec8,Khao Soi Dao Wildlife Sanctuary,Thailand
6752ade3f70a6504336c1ec9,Khao Yai National Park,Thailand
6752ade4f70a6504336c1eca,Center of Excel lence for Innovation and Endoscopy in Gastrointestinal Oncol-ogy,Thailand
6752ade5f70a6504336c1ecb,Christer Hansson,None
6752ade6f70a6504336c1ecc,Tonni Nyman,None
6752ade7f70a6504336c1ecd,Zoological Institute,Russia
6752ade8f70a6504336c1ece,Michael Ullman,None
6752ade9f70a6504336c1ecf,Photaram Hospital,Thailand
6752adeef70a6504336c1ed0,PharStat Inc.,United States
6752adeff70a6504336c1ed1,Division of Critical Care,None
6752adf0f70a6504336c1ed2,RGJ-PHD,THAILAND
6752adf1f70a6504336c1ed3,"MHPM Co., Ltd.",Thailand
6752adf2f70a6504336c1ed4,Yuda Jongphaisan,None
6752adf3f70a6504336c1ed5,Shigeaki Kojima and Yasunori Kano,None
6752adf4f70a6504336c1ed6,Tomoyuki Nakano,None
6752adf4f70a6504336c1ed7,Friederike Döbbe,None
6752adf5f70a6504336c1ed8,"Department of Materials Science, Faculty of Science and Metallurgy and Materials Science Research Institute",None
6752adf6f70a6504336c1ed9,Vaccine Research,None
6752adf6f70a6504336c1eda,Alwani Liyana Ahmad,None
6752adf7f70a6504336c1edb,De velopment and Promotion of Science and Technology Talents Project,Thailand
6752adf8f70a6504336c1edc,Saint Louis Hospital,Thailand
6752adf9f70a6504336c1edd,National Space Board,Sweden
6752adf9f70a6504336c1ede,"Institutional Development, Research and Innovation",None
6752adfaf70a6504336c1edf,Toyoaki Scholarship Foundation,Japan
6752adfbf70a6504336c1ee0,Emerging Infectious Diseases Clinical Centre,Thailand
6752adfbf70a6504336c1ee1,LPME,None
6752adfdf70a6504336c1ee2,Saraburi Land Development Station,Thailand
6752adfef70a6504336c1ee3,Center of Excellence for Innovation in Analytical Science and Technology,Thailand
6752adfff70a6504336c1ee4,Prasu-Arthorn Animal Hospital,Thailand.
6752adfff70a6504336c1ee5,Politics & Society,United States
6752ae00f70a6504336c1ee6,Eisai and Taiho,Japan
6752ae01f70a6504336c1ee7,Thita Krutchuen (College of Fine Arts,Thailand
6752ae02f70a6504336c1ee8,Education and Research Management Committee,Thailand
6752ae03f70a6504336c1ee9,MSCA-RISE H2020,European Union
6752ae03f70a6504336c1eea,"Natural Palm Group Co., Ltd.",Thailand
6752ae04f70a6504336c1eeb,Sahagreen Forest Co. Ltd,Thailand
6752ae05f70a6504336c1eec,"Sahagreen Forest Co., Ltd",Thailand
6752ae06f70a6504336c1eed,Masafumi Fukuma,None
6752ae06f70a6504336c1eee,Wikipedia Public Domain,United States
6752ae08f70a6504336c1eef,"Department of Marine Science and Environment, Faculty of Science and Fisheries Technology",None
6752ae08f70a6504336c1ef0,Royal Foods Co.,None
6752ae09f70a6504336c1ef1,Health System Research Institutes,Thailand
6752ae0af70a6504336c1ef2,European Union’s Eurostar Program,European Union
6752ae0af70a6504336c1ef3,ASEAN-India S & T Development Fund,India
6752ae0bf70a6504336c1ef4,RHYTHM,None
6752ae0cf70a6504336c1ef5,AKUATROP,Malaysia
6752ae0df70a6504336c1ef6,Institute of Tropical Aquaculture and Fisheries,Malaysia
6752ae0ef70a6504336c1ef7,Angsuwarin Wongpiang,Thailand
6752ae0ef70a6504336c1ef8,Anocha Pullboon,Thailand
6752ae0ff70a6504336c1ef9,Apinya Wechpradit,Thailand
6752ae11f70a6504336c1efa,Chadarat Kleebchaiyaphum,Thailand
6752ae11f70a6504336c1efb,Donkum Kaewboonsert,None
6752ae12f70a6504336c1efc,Kanittha Triamamornwooth,None
6752ae13f70a6504336c1efd,Korawee Sukmee,Thailand
6752ae14f70a6504336c1efe,Montha Jankramol,Thailand
6752ae14f70a6504336c1eff,Narumon Lukrat,None
6752ae15f70a6504336c1f00,Navarat Rukchart,None
6752ae16f70a6504336c1f01,Niparat Pikul,None
6752ae17f70a6504336c1f02,Pensri Uttayotha,Thailand
6752ae18f70a6504336c1f03,Rujira Luksanaprom,Thailand
6752ae19f70a6504336c1f04,Setthapon Panyatong,None
6752ae19f70a6504336c1f05,Siriwan Thaweekote,None
6752ae1af70a6504336c1f06,Sriphrae Uppamai,Thailand
6752ae1bf70a6504336c1f07,Wadsamon Saikong,None
6752ae1cf70a6504336c1f08,Wichai Sopassathit,Thailand
6752ae1cf70a6504336c1f09,Yupha Laoong,None
6752ae1df70a6504336c1f0a,Department of Drainage and Sewerage,Thailand
6752ae1ef70a6504336c1f0b,GE Healthcare and Cannon Healthcare,United States
6752ae1ff70a6504336c1f0c,Alex Sigal,None
6752ae1ff70a6504336c1f0d,Bassam Hallis,None
6752ae21f70a6504336c1f0e,Guide for the Care,None
6752ae21f70a6504336c1f0f,Department of Anatomy,None
6752ae22f70a6504336c1f10,Merz,Germany
6752ae23f70a6504336c1f11,Coax Group Corporation Ltd,Thailand
6752ae24f70a6504336c1f12,PYTHEAS,France
6752ae25f70a6504336c1f13,Basic Research Fund & Institutional Capacity Building,None
6752ae26f70a6504336c1f14,Division for the Social Sciences,United States
6752ae26f70a6504336c1f15,Millennium Institute for Research on Depression,United States
6752ae27f70a6504336c1f16,Research Grant Education University,None
6752ae28f70a6504336c1f17,Exercise and Sport Sciences Development,Thailand
6752ae29f70a6504336c1f18,AIMI,United States
6752ae29f70a6504336c1f19,Global Food & Nutrition Security,United States
6752ae2af70a6504336c1f1a,MIMS,Japan
6752ae2bf70a6504336c1f1b,Fund for Research on Health,None
6752ae2cf70a6504336c1f1c,L. Ansley Hobbs,None
6752ae2df70a6504336c1f1d,Senhwa Biosciences,Taiwan
6752ae2df70a6504336c1f1e,Niyaz Zaman,None
6752ae2ef70a6504336c1f1f,Wenqing Yan and Kaoutar Bentayebi,None
6752ae2ff70a6504336c1f20,MoZWE,None
6752ae30f70a6504336c1f21,"National science, Research and Innovation Fund",Thailand
6752ae30f70a6504336c1f22,PSU EnviLab,Thailand
6752ae31f70a6504336c1f23,BBGI Bio Diesel Company Limited,Thailand
6752ae32f70a6504336c1f24,International Research Network for Functional Food Discovery & Development,Thailand
6752ae32f70a6504336c1f25,SFORL,France
6752ae33f70a6504336c1f26,NRCPD-OUAVM,Thailand
6752ae34f70a6504336c1f27,Sports and Health Science Laboratory,None
6752ae35f70a6504336c1f28,PDTI,None
6752ae35f70a6504336c1f29,School of Nutrition,None
6752ae36f70a6504336c1f2a,Scientific and Technological Research Equipment Center,Thailand
6752ae37f70a6504336c1f2b,School of Food Industry,Thailand
6752ae38f70a6504336c1f2c,HRSI,None
6752ae39f70a6504336c1f2d,TU Research Scholar,Thailand
6752ae3bf70a6504336c1f2e,"Human Resources & Institutional Development, Research and Innovation",None
6752ae3bf70a6504336c1f2f,CSTS,None
6752ae3cf70a6504336c1f30,TRF,Thailand
6752ae3cf70a6504336c1f31,Dagmara Chojecki,None
6752ae3df70a6504336c1f32,MLIS,None
6752ae3ef70a6504336c1f33,NK-FIH,None
6752ae3ff70a6504336c1f34,Chawin Pongpajon,None
6752ae40f70a6504336c1f35,Research & Innovation for Sustainability Center,Thailand
6752ae40f70a6504336c1f36,THASL,None
6752ae41f70a6504336c1f37,Department of Veterinary Surgery,None
6752ae42f70a6504336c1f38,European Union-NextGenerationEU,The European Union
6752ae43f70a6504336c1f39,KU-biodiesel,Thailand
6752ae43f70a6504336c1f3a,establishment of university fellowships toward the creation of science technology innovation,None
6752ae44f70a6504336c1f3b,School of Agricultural Technology,Thailand
6752ae45f70a6504336c1f3c,Faculty of Animal Sciences and Agricultural Technology,Thailand
6752ae46f70a6504336c1f3d,Center of Excellence for Innovation and Endoscopy in Gastrointestinal Oncology,Thailand
6752ae47f70a6504336c1f3e,Center for Inucubation Innovation Research and Consultancy,India
6752ae47f70a6504336c1f3f,Institute of Medical Science,Japan
6752ae48f70a6504336c1f40,Scientific Research on Innovative Areas,Japan
6752ae49f70a6504336c1f41,CULAC,None
6752ae4af70a6504336c1f42,BioQuest Solutions,United States
6752ae4af70a6504336c1f43,establishment of university fellowships towards the creation of science technology innovation,None
6752ae4bf70a6504336c1f44,Rachadapisek Sompoch,Thailand
